frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
0,0.0,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,
1,0.03333333333333333,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.00080123171210289
2,0.06666666666666667,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.001382752787321806
3,0.1,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0014046182623133063
4,0.13333333333333333,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0031121945939958096
5,0.16666666666666666,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.005053363740444183
6,0.2,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.00461216177791357
7,0.23333333333333334,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0004213534703012556
8,0.26666666666666666,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0016476870514452457
9,0.3,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.002813552040606737
10,0.3333333333333333,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0001983642578125
11,0.36666666666666664,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0034028212539851665
12,0.4,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.00010016153828473762
13,0.43333333333333335,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.003269453998655081
14,0.4666666666666667,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0019613089971244335
15,0.5,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0015387947205454111
16,0.5333333333333333,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.001671848469413817
17,0.5666666666666667,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0020289025269448757
18,0.6,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0022751709911972284
19,0.6333333333333333,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.0013621407561004162
20,0.6666666666666666,22.011552346570397,80.51480144404331,22.011552810668945,80.51480102539062,0.0,0.0,1385,33,42,0.002072487724944949
