frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
0,0.0,318.0,18.5,318.0,18.5,0.0,0.0,1738,79,22,
15,0.5,318.0,18.5,318.0,18.5,0.0,0.0,1738,79,22,0.0
30,1.0,318.92209237618255,18.736783528102393,318.0960998535156,18.52467918395996,0.03646017611026764,0.009362641721963882,1797,80,23,87.48214721679688
45,1.5,317.95292766934557,18.526406429391503,318.09765625,18.53255844116211,0.024510638788342476,0.008854720741510391,1742,79,23,0.5398424863815308
60,2.0,318.6406779661017,18.577966101694916,318.26898193359375,18.5517635345459,0.06876854598522186,0.011974764987826347,1770,80,23,0.26289188861846924
75,2.5,318.80459126539756,18.680291153415453,318.49871826171875,18.603925704956055,0.11242937296628952,0.02287480980157852,1786,80,23,0.11573918908834457
90,3.0,318.85610708310094,18.724484104852202,318.70355224609375,18.663654327392578,0.13570041954517365,0.03215445578098297,1793,80,23,0.9308567047119141
105,3.5,318.85610708310094,18.724484104852202,318.8458557128906,18.70701789855957,0.13728605210781097,0.03485354036092758,1793,80,23,4.378199577331543
120,4.0,318.85610708310094,18.724484104852202,318.93292236328125,18.734994888305664,0.125449076294899,0.03323352709412575,1793,80,23,4.162911891937256
135,4.5,318.85610708310094,18.724484104852202,318.9781494140625,18.750877380371094,0.10667883604764938,0.029174087569117546,1793,80,23,3.7078208923339844
150,5.0,318.85610708310094,18.724484104852202,318.9940185546875,18.757986068725586,0.08541961759328842,0.024009261280298233,1793,80,23,13.829113960266113
165,5.5,318.85435267857144,18.718191964285715,318.98992919921875,18.756628036499023,0.06440447270870209,0.01805245317518711,1792,80,23,1.0292547941207886
180,6.0,318.85435267857144,18.718191964285715,318.97467041015625,18.752182006835938,0.04564125835895538,0.012752302922308445,1792,80,23,0.20011268556118011
195,6.5,318.85435267857144,18.718191964285715,318.9541015625,18.74628448486328,0.03000297211110592,0.008348374627530575,1792,80,23,0.1259845495223999
210,7.0,318.85435267857144,18.718191964285715,318.9322509765625,18.740070343017578,0.017741840332746506,0.004904977977275848,1792,80,23,1.1250548362731934
225,7.5,317.9359526372443,18.982777179763186,318.5442810058594,18.84011459350586,-0.07824598252773285,0.027414944022893906,1858,81,23,28.575942993164062
240,8.0,368.68327974276525,189.90300107181136,338.5726318359375,87.3487777709961,4.679799556732178,16.232891082763672,1866,53,52,0.7989963889122009
255,8.5,316.8698290126862,18.683949255377826,332.6841125488281,69.57337951660156,2.178983211517334,8.185404777526855,1813,80,24,123.3395767211914
270,9.0,316.8447136563877,18.677312775330396,327.64349365234375,54.08601760864258,0.47074756026268005,2.5841734409332275,1816,80,24,0.5154669880867004
