frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
0,0.0,12.60637509266123,25.484803558191253,12.606374740600586,25.484804153442383,0.0,0.0,1349,27,52,
1,0.03333333333333333,12.60637509266123,25.484803558191253,12.606374740600586,25.484804153442383,0.0,0.0,1349,27,52,0.0
2,0.06666666666666667,12.60637509266123,25.484803558191253,12.606374740600586,25.484804153442383,0.0,0.0,1349,27,52,0.9822700619697571
3,0.1,12.636094674556213,25.5,12.612153053283691,25.48775863647461,0.0019771247170865536,0.0010108941933140159,1352,27,52,1.0274158716201782
4,0.13333333333333333,12.636094674556213,25.5,12.620349884033203,25.4919490814209,0.0038519189693033695,0.001969455275684595,1352,27,52,0.5023320317268372
5,0.16666666666666666,12.636094674556213,25.5,12.628302574157715,25.496015548706055,0.004964184947311878,0.0025381192099303007,1352,27,52,0.6443288922309875
6,0.2,12.645232815964523,25.482631189948265,12.637781143188477,25.49254608154297,0.006100993137806654,0.0010255153756588697,1353,27,52,0.43055981397628784
7,0.23333333333333334,14.938963804116394,178.1419446415898,13.541077613830566,85.16705322265625,0.22212903201580048,14.369281768798828,1409,39,87,0.7188734412193298
8,0.26666666666666666,14.892219842969308,178.372591006424,14.209693908691406,130.71347045898438,0.3273211121559143,21.714590072631836,1401,39,85,0.5005319118499756
9,0.3,15.640133779264215,176.62073578595317,14.974580764770508,162.02438354492188,0.4296880066394806,23.95961570739746,1495,39,85,0.726129949092865
10,0.3333333333333333,15.5708446866485,177.73637602179838,15.470414161682129,182.70895385742188,0.4451703429222107,23.19304084777832,1468,39,75,0.5207163095474243
11,0.36666666666666664,15.769701086956522,177.7445652173913,15.857582092285156,194.7067413330078,0.43155062198638916,20.564260482788086,1472,39,75,0.5615567564964294
12,0.4,15.7993265993266,177.94141414141413,16.094057083129883,200.40367126464844,0.3855947256088257,17.061826705932617,1485,39,75,0.4379483759403229
13,0.43333333333333335,15.752739726027396,178.6349315068493,16.189624786376953,201.9726104736328,0.3171086609363556,13.40340518951416,1460,39,75,1.0013365745544434
14,0.4666666666666667,15.455633802816902,179.50140845070422,16.08670425415039,201.04017639160156,0.21779002249240875,10.013602256774902,1420,39,72,0.7189551591873169
15,0.5,15.787920384351407,179.24021962937542,16.097824096679688,198.3258514404297,0.1688915640115738,7.002163410186768,1457,39,72,0.5219706296920776
16,0.5333333333333333,15.883688919476944,179.45010323468685,16.11335563659668,194.96670532226562,0.13260005414485931,4.550251483917236,1453,39,70,0.5103462934494019
17,0.5666666666666667,13.106563161609033,25.611856033874382,14.988380432128906,129.85414123535156,-0.16498415172100067,-11.934276580810547,1417,30,53,1.1303781270980835
18,0.6,13.223776223776223,25.684615384615384,14.18246078491211,80.96304321289062,-0.3166365623474121,-20.678659439086914,1430,30,53,0.589936375617981
19,0.6333333333333333,13.23340321453529,25.6932215234102,13.612395286560059,46.4227409362793,-0.37659528851509094,-23.958189010620117,1431,30,53,0.8032827377319336
20,0.6666666666666666,13.327777777777778,25.664583333333333,13.272660255432129,23.74695587158203,-0.3678750693798065,-23.654802322387695,1440,31,53,0.6647834777832031
21,0.7,13.506858710562414,25.602880658436213,13.146068572998047,10.315685272216797,-0.3107946813106537,-21.236225128173828,1458,31,53,1.0141421556472778
22,0.7333333333333333,13.82740094022834,25.607790463398253,13.232874870300293,3.7184090614318848,-0.21673530340194702,-17.773130416870117,1489,34,53,0.5175039172172546
23,0.7666666666666667,13.978014656895404,25.471685542971354,13.401618003845215,1.7857482433319092,-0.12554392218589783,-14.025795936584473,1501,35,53,0.45424574613571167
24,0.8,14.095301125082727,25.365982792852417,13.604385375976562,2.830841541290283,-0.047876086086034775,-10.460506439208984,1511,35,53,0.3529328405857086
25,0.8333333333333334,14.089344804765057,25.385175380542687,13.770047187805176,5.601296901702881,0.0026404326781630516,-7.330472469329834,1511,35,53,0.7463302612304688
26,0.8666666666666667,14.210249671484888,25.40867279894875,13.948044776916504,9.14655590057373,0.044124528765678406,-4.757605075836182,1522,35,53,0.7926270365715027
27,0.9,14.186184210526315,25.417763157894736,14.06992244720459,12.816449165344238,0.06251860409975052,-2.763911485671997,1520,35,53,0.6255334615707397
28,0.9333333333333333,14.210249671484888,25.40867279894875,14.163623809814453,16.2066650390625,0.06989545375108719,-1.3080281019210815,1522,35,53,0.29033195972442627
29,0.9666666666666667,14.035145888594165,25.53713527851459,14.154019355773926,19.162128448486328,0.05108802020549774,-0.29941266775131226,1508,35,53,0.8232443332672119
30,1.0,14.240340537000655,25.462344466273738,14.21922779083252,21.50758934020996,0.0544283501803875,0.3262856900691986,1527,35,53,0.3228188157081604
31,1.0333333333333334,14.433290155440414,25.321891191709845,14.337631225585938,23.23173713684082,0.06956300139427185,0.6569779515266418,1544,37,53,0.33744996786117554
32,1.0666666666666667,15.053191489361701,24.99624530663329,14.666084289550781,24.332571029663086,0.1308087706565857,0.7619806528091431,1598,39,53,0.2856549322605133
33,1.1,16.763097949886106,24.56776765375854,15.584871292114258,24.88343620300293,0.3172209858894348,0.7120373249053955,1756,44,53,0.3360832929611206
34,1.1333333333333333,16.763097949886106,24.56776765375854,16.247150421142578,25.183609008789062,0.39885133504867554,0.6146023869514465,1756,44,53,0.2569162845611572
35,1.1666666666666667,16.763097949886106,24.56776765375854,16.692930221557617,25.305097579956055,0.4099529981613159,0.49794626235961914,1756,44,53,0.27140146493911743
36,1.2,16.823028927963698,24.60805445263755,16.9907283782959,25.324138641357422,0.38342058658599854,0.38465163111686707,1763,44,53,0.23377759754657745
37,1.2333333333333334,16.785795454545454,24.657386363636363,17.13835906982422,25.28742790222168,0.3276398181915283,0.2849700450897217,1760,44,53,0.6120182275772095
38,1.2666666666666666,16.604464796794506,24.786491127647395,17.120729446411133,25.257436752319336,0.24595937132835388,0.21045976877212524,1747,41,53,0.5840674638748169
39,1.3,16.06051703877791,25.41774383078731,16.843225479125977,25.447797775268555,0.12212350219488144,0.20570479333400726,1702,40,53,0.5423544049263
40,1.3333333333333333,15.919928825622776,25.623368920521944,16.546384811401367,25.64142608642578,0.023009108379483223,0.20284782350063324,1686,39,54,0.33643344044685364
41,1.3666666666666667,17.75657894736842,24.81907894736842,17.0451717376709,25.43341636657715,0.1355639398097992,0.1056508868932724,1824,50,54,0.7018956542015076
42,1.4,18.410958904109588,25.192307692307693,17.67376136779785,25.40009880065918,0.25219908356666565,0.07277541607618332,1898,49,54,0.5985936522483826
43,1.4333333333333333,18.22758620689655,25.347480106100797,18.04684066772461,25.42262077331543,0.280795693397522,0.06088714674115181,1885,47,54,0.745113730430603
44,1.4666666666666666,18.39173640167364,25.610355648535563,18.35332489013672,25.534343719482422,0.286872923374176,0.07291339337825775,1912,47,54,0.42361944913864136
45,1.5,18.674358974358974,25.98205128205128,18.653888702392578,25.757461547851562,0.29011163115501404,0.10844691842794418,1950,47,55,0.9018328189849854
46,1.5333333333333334,19.087518647439087,27.78269517652909,19.001516342163086,26.63408088684082,0.30371835827827454,0.29017403721809387,2011,55,62,1.115119457244873
47,1.5666666666666667,19.007976071784647,27.80009970089731,19.186105728149414,27.275259017944336,0.27553585171699524,0.3732112646102905,2006,55,62,0.3341323435306549
48,1.6,18.955977988994498,27.83341670835418,19.258991241455078,27.72258949279785,0.22759488224983215,0.3907456696033478,1999,55,62,0.3018783628940582
49,1.6333333333333333,18.688731682668013,27.887822132390095,19.166837692260742,28.02295684814453,0.1519518792629242,0.3693651556968689,1979,48,62,0.5804373621940613
50,1.6666666666666667,17.874074074074073,28.41111111111111,18.739805221557617,28.399852752685547,0.014981080777943134,0.3711465299129486,1890,47,62,2.130565881729126
51,1.7,17.614973262032084,28.53475935828877,18.297992706298828,28.67632484436035,-0.09308242797851562,0.3487490117549896,1870,47,62,0.43662136793136597
52,1.7333333333333334,17.356734269370776,29.399895995839834,17.864994049072266,29.175289154052734,-0.17349651455879211,0.38428524136543274,1923,47,67,0.24774926900863647
53,1.7666666666666666,16.653961885656972,31.37211634904714,17.275693893432617,30.28597068786621,-0.2718634307384491,0.556128978729248,1994,45,70,1.012862205505371
54,1.8,16.605289421157686,31.563872255489024,16.8441104888916,31.131357192993164,-0.3096483051776886,0.6245587468147278,2004,46,70,0.2269952893257141
55,1.8333333333333333,15.804347826086957,31.75414078674948,16.24186134338379,31.755205154418945,-0.37886905670166016,0.6243903636932373,1932,41,71,0.3311109244823456
56,1.8666666666666667,15.839733742959549,32.10189452124936,15.853671073913574,32.26830291748047,-0.38107413053512573,0.5980619192123413,1953,41,71,0.38771477341651917
57,1.9,15.692079207920791,33.46188118811881,15.56055736541748,33.10502243041992,-0.3602654039859772,0.6545217037200928,2020,41,75,0.4807175099849701
58,1.9333333333333333,15.315524193548388,33.965725806451616,15.246472358703613,33.8421745300293,-0.34934043884277344,0.6740692853927612,1984,41,76,0.2830589711666107
59,1.9666666666666666,15.125,33.99591836734694,14.988452911376953,34.307716369628906,-0.32773667573928833,0.6247382760047913,1960,41,76,0.21236592531204224
60,2.0,14.98360655737705,34.20440573770492,14.790118217468262,34.640682220458984,-0.29712405800819397,0.5557135343551636,1952,41,76,0.2555282711982727
61,2.033333333333333,15.246440844378988,35.14923907707413,14.794946670532227,35.17749786376953,-0.22569118440151215,0.5512426495552063,2037,39,76,0.529977560043335
62,2.066666666666667,14.880179730404393,35.326510234648026,14.693861961364746,35.567543029785156,-0.19621309638023376,0.5131080150604248,2003,39,77,0.28545400500297546
63,2.1,14.70582329317269,35.3363453815261,14.581077575683594,35.7823600769043,-0.17647652328014374,0.44254186749458313,1992,39,77,0.23255270719528198
64,2.1333333333333333,15.21559417566933,37.21183654297793,14.729615211486816,36.62042999267578,-0.09958776086568832,0.5361112952232361,2129,39,82,0.1853688806295395
65,2.1666666666666665,15.001902949571836,37.16460513796385,14.779060363769531,37.15977096557617,-0.06433100253343582,0.53687584400177,2102,39,82,0.4460943341255188
66,2.2,14.833173996175908,37.17399617590822,14.762197494506836,37.48719024658203,-0.05310150608420372,0.48732420802116394,2092,36,82,0.3460729420185089
67,2.2333333333333334,15.619007569386039,41.43145500420521,15.073753356933594,39.359920501708984,0.03316548466682434,0.8150702714920044,2378,40,86,0.26088324189186096
68,2.2666666666666666,15.69548872180451,41.375104427736005,15.342795372009277,40.655948638916016,0.08896668255329132,0.9288505911827087,2394,40,87,0.18552328646183014
69,2.3,15.247128881327095,41.614632071458956,15.357768058776855,41.59675598144531,0.07146194577217102,0.931678831577301,2351,40,87,0.471432626247406
70,2.3333333333333335,15.148497854077252,41.950214592274676,15.316722869873047,42.29670715332031,0.04484625160694122,0.8768588304519653,2330,41,87,0.304596483707428
71,2.3666666666666667,15.104786545924968,41.89305735230703,15.258661270141602,42.6603889465332,0.02050117589533329,0.7554563879966736,2319,41,88,0.1904718279838562
72,2.4,14.898312418866292,42.369969710082216,15.126532554626465,42.99669647216797,-0.015606490895152092,0.6562988758087158,2311,41,94,0.27411144971847534
73,2.433333333333333,14.515929203539823,42.11504424778761,14.872474670410156,43.036643981933594,-0.07201699912548065,0.5104884505271912,2260,39,93,0.788264274597168
74,2.466666666666667,14.559721011333915,42.66041848299913,14.7039794921875,43.1917724609375,-0.09484082460403442,0.42642101645469666,2294,40,94,0.3772876262664795
75,2.5,14.598371195885127,43.74153450492928,14.604823112487793,43.667625427246094,-0.09586162120103836,0.4381147027015686,2333,41,96,0.4614175260066986
76,2.533333333333333,14.58700980392157,45.87377450980392,14.540240287780762,44.814300537109375,-0.08846206218004227,0.6057388782501221,2448,42,103,0.32726025581359863
77,2.566666666666667,14.22734899328859,45.39807046979866,14.361835479736328,45.41123580932617,-0.1097397729754448,0.6036560535430908,2384,41,103,0.569486141204834
78,2.6,14.084738617200674,45.272344013490724,14.185026168823242,45.717308044433594,-0.12560662627220154,0.5332562923431396,2372,40,103,0.4597630500793457
79,2.6333333333333333,13.973861720067454,45.527824620573355,14.025131225585938,45.96091842651367,-0.13371822237968445,0.46473464369773865,2372,40,104,0.5392854809761047
80,2.6666666666666665,13.664792387543253,45.11764705882353,13.800592422485352,45.90145492553711,-0.155203714966774,0.34072500467300415,2312,36,104,0.36924004554748535
81,2.7,13.543345008756567,45.04684763572679,13.604494094848633,45.76313781738281,-0.1648782342672348,0.2273978292942047,2284,36,104,0.47445857524871826
82,2.7333333333333334,12.94061757719715,31.635985748218527,13.23963737487793,40.237789154052734,-0.21218736469745636,-1.1335303783416748,1684,29,73,0.35236436128616333
83,2.7666666666666666,12.902585688514732,31.295249549007817,12.977409362792969,35.97471237182617,-0.22402545809745789,-1.8738881349563599,1663,29,73,0.40309733152389526
84,2.8,12.85861650485437,31.20266990291262,12.795557022094727,32.939353942871094,-0.21404848992824554,-2.1486566066741943,1648,29,73,0.5278193950653076
85,2.8333333333333335,12.820341047503046,31.140073081607795,12.677223205566406,30.930713653564453,-0.19140522181987762,-2.115532875061035,1642,28,72,0.49301376938819885
86,2.8666666666666667,12.850461538461538,30.68430769230769,12.631953239440918,29.564254760742188,-0.15683399140834808,-1.9383245706558228,1625,28,72,0.5728067755699158
87,2.9,12.844403444034441,30.644526445264454,12.623114585876465,28.83566665649414,-0.12182289361953735,-1.6521371603012085,1626,28,72,0.3856434226036072
88,2.933333333333333,323.3755656108597,13.551282051282051,137.08761596679688,21.72025489807129,29.351593017578125,-2.9445853233337402,1326,82,26,0.32666847109794617
89,2.966666666666667,13.147242751563388,32.624786810687894,105.00575256347656,24.325857162475586,14.818265914916992,-1.6315761804580688,1759,33,72,0.4858735501766205
90,3.0,13.109839816933638,32.47654462242563,77.05712890625,26.61463165283203,4.700892448425293,-0.7041379809379578,1748,33,72,0.3391667902469635
91,3.033333333333333,13.109839816933638,32.47654462242563,54.246498107910156,28.54191017150879,-1.8075140714645386,-0.08162299543619156,1748,33,72,0.00044474360765889287
92,3.066666666666667,13.19466515323496,32.69409761634506,36.711387634277344,30.157033920288086,-5.528195381164551,0.31977689266204834,1762,33,72,0.22575363516807556
93,3.1,13.015508328546812,32.663411832280296,23.902292251586914,31.35311508178711,-7.250639915466309,0.5270843505859375,1741,28,72,0.4400721788406372
94,3.1333333333333333,12.862790697674418,32.5296511627907,15.133224487304688,32.14047622680664,-7.609854698181152,0.5886577367782593,1720,28,72,0.3605439066886902
95,3.1666666666666665,12.860023041474655,32.983870967741936,9.662093162536621,32.83122253417969,-7.103896617889404,0.6128089427947998,1736,28,73,0.24487614631652832
96,3.2,13.401318500206015,51.390193654717756,6.903698444366455,40.63615417480469,-6.07588005065918,2.31425142288208,2427,33,120,0.22869263589382172
97,3.2333333333333334,13.256462864177267,51.88920804267542,5.808735370635986,46.53273010253906,-4.897543430328369,3.1617228984832764,2437,32,121,0.25488951802253723
98,3.2666666666666666,12.706239646604086,35.04969630038653,5.638188362121582,43.82540512084961,-3.7792768478393555,1.7732807397842407,1811,28,88,0.4318632483482361
99,3.3,12.742809503959982,51.506044185077116,6.220754146575928,47.96612548828125,-2.747394561767578,2.333346128463745,2399,28,126,0.25465190410614014
100,3.3333333333333335,12.68954248366013,35.7962962962963,7.166847229003906,44.48716354370117,-1.87362539768219,0.9583267569541931,1836,27,88,0.2569328248500824
101,3.3666666666666667,12.625,35.762008733624455,8.231513023376465,41.564727783203125,-1.1785131692886353,0.04025367274880409,1832,27,88,0.4086952805519104
102,3.4,12.552140504939628,35.60428100987925,9.256841659545898,39.20013427734375,-0.6571498513221741,-0.5286613702774048,1822,27,86,0.2369682788848877
103,3.433333333333333,12.425660792951541,35.41905286343612,10.132990837097168,37.3680305480957,-0.29441675543785095,-0.8370174765586853,1816,28,86,0.2793532609939575
104,3.466666666666667,12.325905292479108,34.97660167130919,10.835399627685547,35.90806579589844,-0.05859756842255592,-0.9843884706497192,1795,28,86,0.23862974345684052
105,3.5,12.24,34.886197183098595,11.363194465637207,34.90865707397461,0.08012549579143524,-0.9879418015480042,1775,29,87,0.2447182983160019
106,3.533333333333333,12.572832369942196,32.87861271676301,11.895984649658203,33.503082275390625,0.18721242249011993,-1.0867416858673096,1730,39,92,0.5712307691574097
107,3.566666666666667,12.83285795778665,32.4780376497433,12.383631706237793,32.44106674194336,0.2582864463329315,-1.0808920860290527,1753,39,92,0.13766005635261536
108,3.6,12.805299539170507,32.07546082949309,12.707395553588867,31.646833419799805,0.2737763524055481,-1.013076901435852,1736,39,92,0.19959750771522522
109,3.6333333333333333,12.796600234466588,31.569753810082062,12.90720272064209,31.008867263793945,0.25627750158309937,-0.9243367314338684,1706,39,92,0.20195648074150085
110,3.6666666666666665,12.85860889395667,32.85860889395667,13.041299819946289,31.196271896362305,0.22737328708171844,-0.6613314747810364,1754,40,93,0.2840985655784607
111,3.7,13.205171444631816,32.47273749297358,13.243224143981934,31.311532974243164,0.22135284543037415,-0.4776126742362976,1779,40,93,0.1333133578300476
112,3.7333333333333334,14.165338645418327,24.634130146082338,13.745414733886719,28.349285125732422,0.28779077529907227,-1.0654032230377197,1506,40,54,0.15086357295513153
113,3.7666666666666666,14.697402597402597,24.203896103896103,14.299389839172363,26.049543380737305,0.35076215863227844,-1.3574110269546509,1540,41,53,0.12998242676258087
114,3.8,15.049649904519415,24.17759388924252,14.81025505065918,24.485925674438477,0.38863781094551086,-1.4061936140060425,1571,41,55,0.3797709345817566
115,3.8333333333333335,15.113159567705022,24.167196439923714,15.164533615112305,23.515546798706055,0.3805095851421356,-1.3030931949615479,1573,42,56,0.0707169622182846
116,3.8666666666666667,15.510532837670384,24.37360594795539,15.53121280670166,23.07855987548828,0.3772377073764801,-1.098198413848877,1614,46,60,0.22673875093460083
117,3.9,18.849679645145393,31.852636766880238,17.087181091308594,25.936784744262695,0.656090259552002,-0.1622263789176941,2029,47,74,0.18767520785331726
118,3.933333333333333,19.462022254475084,31.925979680696663,18.432079315185547,28.239809036254883,0.8190419673919678,0.4209783971309662,2067,48,75,0.15798135101795197
119,3.966666666666667,19.14792899408284,31.25838264299803,19.209766387939453,29.70180320739746,0.8092584013938904,0.6672515869140625,2028,51,75,0.09787952899932861
120,4.0,19.908158508158508,32.5011655011655,19.974594116210938,31.223522186279297,0.7987475395202637,0.8693932294845581,2145,54,77,0.15412575006484985
