frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
255,8.5,367.14285714285717,162.07142857142858,367.1428527832031,162.07142639160156,0.0,0.0,14,5,3,0.02411765418946743
285,9.5,437.7857142857143,166.64285714285714,370.1705322265625,162.26734924316406,1.0142273902893066,0.06563248485326767,14,5,4,20.006086349487305
450,15.0,485.6666666666667,190.0,383.1172180175781,165.21670532226562,5.540939807891846,1.1596102714538574,18,4,5,0.019077491015195847
465,15.5,414.7,193.3,393.72137451171875,171.61097717285156,7.273356914520264,2.9506919384002686,10,4,4,3.267051935195923
1050,35.0,357.02507836990594,238.4858934169279,388.5440673828125,192.66275024414062,3.520390033721924,8.406854629516602,319,27,28,21.96685218811035
1065,35.5,64.2080291970803,14.816707218167073,279.0191345214844,136.84938049316406,-27.14093589782715,-9.011626243591309,2466,123,52,0.08373832702636719
1080,36.0,309.0,176.0,273.42950439453125,146.0087432861328,-21.714502334594727,-4.436327934265137,3,1,3,8.673727035522461
1140,38.0,609.5212187159957,88.5,391.58905029296875,120.82528686523438,11.964547157287598,-9.431848526000977,1838,40,46,0.045713771134614944
1155,38.5,609.5212187159957,88.5,485.0069885253906,102.33983612060547,31.154903411865234,-11.564868927001953,1838,40,46,0.08764854818582535
1170,39.0,609.5212187159957,88.5,553.1939697265625,89.87257385253906,39.81843948364258,-11.775979995727539,1838,40,46,0.06549260765314102
1185,39.5,609.4687819856704,88.1632548618219,599.5470581054688,82.09395599365234,41.34798049926758,-10.840335845947266,1954,42,47,0.6327176690101624
1200,40.0,609.4248861911988,88.250885179565,628.3826293945312,78.01165008544922,38.4099235534668,-9.25346851348877,1977,42,48,0.032703086733818054
1215,40.5,609.4361167002012,88.31237424547284,643.9490966796875,76.54606628417969,33.028472900390625,-7.418802261352539,1988,42,48,0.01453423872590065
1230,41.0,609.4351106639839,88.28772635814889,650.0289916992188,76.77203369140625,26.66496467590332,-5.61359977722168,1988,42,48,0.015634117648005486
1245,41.5,609.435175879397,88.31155778894473,649.8167114257812,78.01299285888672,20.309661865234375,-3.992795467376709,1990,42,48,0.011712595820426941
1260,42.0,609.4545454545455,88.36055469953774,645.8528442382812,79.7574691772461,14.566529273986816,-2.6353511810302734,1947,42,48,0.045293036848306656
1275,42.5,609.9787685774947,88.5,640.2233276367188,81.67772674560547,9.787321090698242,-1.5573056936264038,1884,41,46,0.030983777716755867
1290,43.0,609.6058282208589,87.95705521472392,633.8253173828125,83.25961303710938,5.95733642578125,-0.814468502998352,1956,42,47,0.03422679379582405
1305,43.5,44.5,316.5,401.2647705078125,176.22625732421875,-50.47856521606445,21.375152587890625,1620,58,28,0.03415461629629135
1320,44.0,44.48241826033313,316.49167180752625,228.04173278808594,245.24404907226562,-79.51870727539062,32.64693832397461,1621,58,28,0.06388533860445023
1335,44.5,44.5,316.5,106.83604431152344,293.36346435546875,-89.38087463378906,36.3073616027832,1620,58,28,0.0184527188539505
1350,45.0,44.48241826033313,316.49167180752625,28.286453247070312,324.38922119140625,-86.81851959228516,35.057891845703125,1621,58,28,0.014727463945746422
1365,45.5,131.4132007233273,124.04927667269439,17.589656829833984,265.1100158691406,-68.81061553955078,12.740824699401855,2212,62,70,0.018689343705773354
1380,46.0,44.5,316.5,-12.860145568847656,293.3397521972656,-59.7357063293457,16.404993057250977,1620,58,28,0.05026324465870857
1395,46.5,609.503992015968,88.45309381237524,200.76060485839844,221.06051635742188,4.931676387786865,-4.574856281280518,2004,42,48,0.02428237721323967
1410,47.0,44.5,316.5,141.09317016601562,256.56719970703125,-10.350461959838867,4.907192230224609,1620,58,28,0.028913693502545357
1425,47.5,44.50061804697157,316.5160692212608,96.18042755126953,283.5328369140625,-18.526845932006836,10.12554931640625,1618,58,28,0.014849616214632988
1485,49.5,44.51764705882353,316.52445820433434,64.37403869628906,302.8221740722656,-21.66838836669922,12.293428421020508,1615,58,28,0.016036109998822212
1500,50.0,609.5307039440838,88.46580129805292,269.8665771484375,224.28338623046875,32.071128845214844,-9.194770812988281,2003,42,48,0.12350922077894211
1515,50.5,609.5399201596806,88.47754491017965,425.21258544921875,164.34788513183594,61.23429489135742,-21.19852066040039,2004,42,48,0.018096935003995895
1530,51.0,44.56869772998805,316.93309438470726,309.3594055175781,212.7950897216797,19.34065818786621,-4.722411632537842,1674,58,29,1.1110031604766846
1545,51.5,44.5,316.9666269368296,214.8037872314453,251.71311950683594,-7.60381555557251,5.601617336273193,1678,58,29,0.010951987467706203
1935,64.5,176.6,162.4,194.9366912841797,219.27659606933594,-10.5049409866333,-3.397071123123169,15,4,4,59.88525390625
1950,65.0,168.16666666666666,164.08333333333334,177.91334533691406,195.1216278076172,-12.047002792358398,-8.307772636413574,12,5,3,0.02051330730319023
2685,89.5,298.9,156.3,219.18106079101562,174.58509826660156,0.5656705498695374,-11.200735092163086,10,4,5,0.1019868478178978
2700,90.0,298.7692307692308,158.46153846153845,251.41587829589844,161.41148376464844,8.057646751403809,-11.667460441589355,13,4,5,0.015368259511888027
2715,90.5,299.45454545454544,158.27272727272728,275.4963684082031,153.1619873046875,11.848176002502441,-10.858870506286621,11,4,5,0.009872094728052616
2805,93.5,78.45454545454545,139.27272727272728,203.6295623779297,141.08865356445312,-7.956297397613525,-11.1461763381958,11,2,6,14.272747039794922
2835,94.5,315.0,169.0,243.49478149414062,145.59521484375,3.356849193572998,-7.443204879760742,7,3,3,0.011918669566512108
2850,95.0,277.64285714285717,160.0,259.1915588378906,146.9078369140625,6.276108741760254,-5.371837139129639,14,4,5,0.015555443242192268
2865,95.5,286.5,156.0,273.8966064453125,147.33261108398438,8.270143508911133,-4.0005316734313965,6,2,3,0.015590010210871696
2880,96.0,33.5,248.5,182.5107879638672,185.4792938232422,-15.305489540100098,5.97024393081665,4,2,2,0.011725754477083683
2895,96.5,32.166666666666664,273.9166666666667,113.08706665039062,224.4991455078125,-28.108251571655273,13.788798332214355,12,5,3,0.011935262009501457
2910,97.0,70.5,262.5,79.17626953125,247.99119567871094,-29.480960845947266,16.08429718017578,4,2,2,0.029476258903741837
2925,97.5,609.5,88.5,274.0432434082031,193.711669921875,23.59308433532715,-0.5616905689239502,1672,38,44,
