frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
0,0.0,65.49217002237137,40.91275167785235,65.49217224121094,40.912750244140625,0.0,0.0,447,35,17,
15,0.5,564.8011844331642,47.33502538071066,86.89213562011719,41.18800354003906,7.168635845184326,0.09220533072948456,1182,46,33,0.0808001458644867
30,1.0,560.9494809688581,47.66574394463668,142.72459411621094,41.94577407836914,25.62981605529785,0.34469491243362427,1445,54,33,0.05110219493508339
45,1.5,560.009234828496,47.775725593667545,244.50230407714844,43.3569450378418,51.68440628051758,0.7095981240272522,1516,58,33,0.02260873094201088
60,2.0,559.4690322580645,47.74967741935484,370.73895263671875,45.10947799682617,74.15650177001953,1.0239667892456055,1550,59,33,0.01642194762825966
75,2.5,559.4393063583815,47.85613359023764,484.39031982421875,46.7274284362793,84.86871337890625,1.1850734949111938,1557,59,33,0.008710246533155441
90,3.0,559.417469492614,47.83236994219653,565.5459594726562,47.88227081298828,83.93379211425781,1.1774611473083496,1557,59,33,0.008985341526567936
105,3.5,559.428203477141,47.76046361880232,614.2766723632812,48.55181884765625,75.45755767822266,1.0551657676696777,1553,59,33,0.007183658424764872
120,4.0,559.4793548387097,47.7658064516129,638.2227172851562,48.87886047363281,63.32148742675781,0.8836203813552856,1550,58,33,0.007159755099564791
135,4.5,559.5187096774193,47.81935483870968,645.2080688476562,48.99171829223633,50.141849517822266,0.7033026814460754,1550,58,33,0.007032038178294897
150,5.0,559.4774484536083,47.80670103092783,641.3964233398438,48.9451904296875,37.51319885253906,0.5277928709983826,1552,57,33,0.005908132530748844
165,5.5,563.8761755485893,48.10188087774295,633.1728515625,48.92784118652344,26.773662567138672,0.3997863233089447,1276,48,33,0.2369808852672577
180,6.0,563.1021180030257,48.043872919818455,621.3760986328125,48.81634521484375,17.687267303466797,0.2793383300304413,1322,47,33,0.21509337425231934
195,6.5,441.46578782172,139.39799121155053,560.2245483398438,85.12511444091797,-0.9293854236602783,8.787169456481934,1593,107,63,36.587738037109375
