frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
0,0.0,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,
1,0.03333333333333333,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.0008926092414185405
2,0.06666666666666667,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.004368382506072521
3,0.1,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.01602434739470482
4,0.13333333333333333,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.01438064407557249
5,0.16666666666666666,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.022486360743641853
6,0.2,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.01534934714436531
7,0.23333333333333334,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.025431834161281586
8,0.26666666666666666,27.573347662547018,27.07146695325094,27.573347091674805,27.07146644592285,0.0,0.0,1861,48,39,0.014904969371855259
9,0.3,27.545064377682404,27.040772532188843,27.5621280670166,27.05929183959961,-0.002624520333483815,-0.0028482452034950256,1864,48,39,0.05324307084083557
10,0.3333333333333333,27.545064377682404,27.040772532188843,27.553770065307617,27.050222396850586,-0.0039665172807872295,-0.004304763861000538,1864,48,39,0.027691219002008438
11,0.36666666666666664,27.545064377682404,27.040772532188843,27.54791831970215,27.043872833251953,-0.004408843815326691,-0.004785019438713789,1864,48,39,0.03322084993124008
12,0.4,27.545064377682404,27.040772532188843,27.54412841796875,27.039758682250977,-0.0042628152295947075,-0.00462682219222188,1864,48,39,0.020632334053516388
13,0.43333333333333335,27.534584450402146,27.030563002680964,27.537757873535156,27.033308029174805,-0.004760406911373138,-0.0050572059117257595,1865,48,39,0.033052243292331696
14,0.4666666666666667,27.534584450402146,27.030563002680964,27.53363037109375,27.0291748046875,-0.004610458854585886,-0.004838772118091583,1865,48,39,0.04249518737196922
15,0.5,27.534584450402146,27.030563002680964,27.531246185302734,27.026826858520508,-0.004083801060914993,-0.004249284043908119,1865,48,39,0.02066010609269142
16,0.5333333333333333,27.534584450402146,27.030563002680964,27.530134201049805,27.025774002075195,-0.0033806203864514828,-0.0034926102962344885,1865,48,39,0.0419788621366024
17,0.5666666666666667,27.523579849946408,27.020364415862808,27.525482177734375,27.021512985229492,-0.003681468777358532,-0.0036743124946951866,1866,48,39,0.04420248419046402
18,0.6,27.523579849946408,27.020364415862808,27.52251434326172,27.01885223388672,-0.003512757597491145,-0.0034348980989307165,1866,48,39,0.015801701694726944
19,0.6333333333333333,27.512051419389394,27.010176754151043,27.516216278076172,27.013317108154297,-0.004171711392700672,-0.0039316448383033276,1867,48,39,0.03564731776714325
20,0.6666666666666666,27.5,27.0,27.507217407226562,27.005624771118164,-0.0053136590868234634,-0.004821514245122671,1868,48,39,0.07512584328651428
21,0.7,27.5,27.0,27.501140594482422,27.00048065185547,-0.005494126118719578,-0.004897642880678177,1868,48,39,0.02331271953880787
22,0.7333333333333333,27.5,27.0,27.497390747070312,26.997352600097656,-0.005081296898424625,-0.004478846210986376,1868,48,39,0.059883877635002136
23,0.7666666666666667,27.5,27.0,27.495391845703125,26.995729446411133,-0.004352198913693428,-0.003803273430094123,1868,48,39,0.017566271126270294
