frame,time_s,x,y,kalman_x,kalman_y,kalman_vx_px_s,kalman_vy_px_s,area,bbox_w,bbox_h,flow_px
0,0.0,320.81397418780597,17.973297730307078,320.81396484375,17.973297119140625,0.0,0.0,2247,84,27,
15,0.5,320.5197657393851,18.005856515373353,320.8013610839844,17.974693298339844,-0.004223710857331753,0.00046747259330004454,2049,82,25,76.11199951171875
30,1.0,321.13166746756366,18.06198942815954,320.8320007324219,17.984210968017578,0.009002831764519215,0.003900735406205058,2081,83,26,131.09915161132812
45,1.5,22.540874944763587,187.64030048608043,262.84368896484375,50.97291564941406,-19.83522605895996,11.28990650177002,2263,38,60,0.7849412560462952
60,2.0,321.0,18.488404452690165,265.0929260253906,49.867454528808594,-13.178367614746094,7.55360221862793,2156,83,26,17.336679458618164
75,2.5,320.5197657393851,18.005856515373353,275.5697326660156,43.83064651489258,-6.762366771697998,3.867469549179077,2049,82,25,0.5335644483566284
90,3.0,22.720659553831233,187.70174587778857,175.96205139160156,100.51966857910156,-30.140016555786133,17.16748046875,2062,36,58,0.349618136882782
105,3.5,22.70368574199806,187.6702230843841,97.69246673583984,145.04501342773438,-41.72871398925781,23.754743576049805,2062,36,58,0.44115400314331055
120,4.0,22.339130434782607,187.83386727688787,42.666324615478516,176.32711791992188,-44.861576080322266,25.528182983398438,2185,38,61,0.9013723731040955
135,4.5,25.844545454545454,28.39,8.927071571350098,133.04820251464844,-42.25954818725586,9.430999755859375,2200,49,46,74.55994415283203
150,5.0,320.9809744779582,18.494199535962878,107.36156463623047,93.24610137939453,-9.32791805267334,-2.0927734375,2155,83,26,0.8660160303115845
165,5.5,320.89023255813953,18.46558139534884,186.6403350830078,62.25303649902344,11.477998733520508,-8.878910064697266,2150,83,26,0.3937424123287201
180,6.0,22.484891406987725,187.02738432483474,128.16844177246094,106.60448455810547,-5.000749111175537,3.6610617637634277,2118,36,59,0.3992362320423126
195,6.5,22.527365491651206,187.47680890538032,83.0135269165039,141.0718231201172,-14.482576370239258,10.93552017211914,2156,37,60,0.5091345906257629
210,7.0,319.31979458450047,18.11577964519141,168.7486114501953,98.50297546386719,9.214536666870117,-1.7159327268600464,2142,83,27,43.93643569946289
225,7.5,22.47229437229437,187.05194805194805,115.75455474853516,132.90011596679688,-5.5040717124938965,6.828451633453369,2310,38,61,22.377395629882812
240,8.0,25.392825509300266,28.12267493356953,76.27415466308594,95.04244995117188,-13.544267654418945,-3.7461183071136475,2258,51,46,0.41473448276519775
255,8.5,25.967697907188352,28.010009099181072,48.00370788574219,65.94512939453125,-17.028968811035156,-9.745052337646484,2198,49,45,0.14431710541248322
270,9.0,25.51182197496523,28.014371812702827,28.785856246948242,44.9066276550293,-17.54688262939453,-12.417203903198242,2157,49,45,0.054186709225177765
285,9.5,320.98099211868333,18.494204914232732,135.36123657226562,26.88115119934082,11.819235801696777,-13.744067192077637,2157,83,26,0.041386380791664124
300,10.0,320.98099211868333,18.494204914232732,216.8306121826172,15.283937454223633,28.296833038330078,-13.23617172241211,2157,83,26,0.03889307379722595
315,10.5,320.98099211868333,18.494204914232732,275.52606201171875,8.63874626159668,35.48822784423828,-11.676945686340332,2157,83,26,0.025680137798190117
330,11.0,320.98099211868333,18.494204914232732,315.0085144042969,5.591042518615723,36.433128356933594,-9.635549545288086,2157,83,26,0.01675812527537346
345,11.5,321.0,18.488404452690165,339.241943359375,4.985707759857178,33.547080993652344,-7.499297142028809,2156,83,26,0.023864882066845894
360,12.0,320.98099211868333,18.494204914232732,352.0265808105469,5.905436992645264,28.635351181030273,-5.507625102996826,2157,83,26,0.034424565732479095
375,12.5,321.0,18.488404452690165,356.7519226074219,7.647762298583984,22.97899055480957,-3.7925121784210205,2156,83,26,0.0165647491812706
390,13.0,321.0,18.488404452690165,356.1940002441406,9.719615936279297,17.410865783691406,-2.405181407928467,2156,83,26,0.022033357992768288
405,13.5,320.98099211868333,18.494204914232732,352.5153503417969,11.794835090637207,12.421716690063477,-1.3452528715133667,2157,83,26,0.020231956616044044
420,14.0,321.0,18.488404452690165,347.328857421875,13.671222686767578,8.256133079528809,-0.5831086039543152,2156,83,26,0.027863964438438416
435,14.5,320.98099211868333,18.494204914232732,341.7170715332031,15.25466251373291,4.9753947257995605,-0.0705675557255745,2157,83,26,0.022163497284054756
450,15.0,320.98099211868333,18.494204914232732,336.3883056640625,16.510658264160156,2.5377371311187744,0.24325774610042572,2157,83,26,0.023105528205633163
465,15.5,320.98099211868333,18.494204914232732,331.734375,17.45135498046875,0.8363990187644958,0.4082513451576233,2157,83,26,0.027189908549189568
480,16.0,320.98099211868333,18.494204914232732,327.926025390625,18.113927841186523,-0.2624066174030304,0.4684165418148041,2157,83,26,0.026245538145303726
